root_id,length_nm,area_nm,size_nm
720575940632366675,501398,897694080,69273036800
720575940632366879,1019725,4683347712,451264030720
720575940632367119,678420,1056650624,68435384320
720575940632367431,1071256,1873995648,118828349440
720575940632368199,469221,1152652800,93453516800
720575940632368459,1545067,3633241856,168913285120
720575940632368488,2809500,4027213184,219089991680
720575940632368696,254804,454088960,29435863040
720575940632369439,3140441,5340493312,382628608000
720575940632370024,928226,1314954368,71989452800
720575940632370605,1077624,1699837824,118294609920
720575940632370719,770756,1547298304,100823623680
720575940632370852,282892,581601024,44973537280
720575940632371040,716778,1967382016,163298744320
720575940632371426,367622,555060864,37497692160
720575940632371487,654652,1591086592,109015900160
720575940632371598,713163,1059431552,71188070400
720575940632371737,813902,2125438976,168920514560
720575940632372051,663907,1120860288,66190581760
720575940632372132,941619,1474968576,88521738240
720575940632372141,1293755,2027353216,121614540800
720575940632372380,1006561,1534297984,87669176320
720575940632372511,3723256,6746355840,461092218880
720575940632372811,460560,687573248,25397145600
720575940632372840,410241,755935872,56599234560
720575940632373023,3862095,7246806528,412285573120
720575940632373156,265981,448817664,39773265920
720575940632373290,338657,781300608,49184819200
720575940632373535,863984,1346663552,87547760640
720575940632373585,602385,783430656,43961149440
720575940632373971,314768,446412928,31878522880
720575940632374087,1031890,1561942912,100907653120
720575940632374207,1572276,2378969472,138940743680
720575940632374632,197902,648923648,57969807360
720575940632374754,402312,748191872,67959511040
720575940632374867,381443,685096576,53485373440
720575940632375111,455895,870197504,55021598720
720575940632375121,426765,1394597376,95256719360
720575940632375379,380630,714583936,56597841920
720575940632375823,125127,428534272,41031976960
720575940632375891,2343961,3495901824,163467960320
720575940632375950,533646,821555840,55326474240
720575940632376204,84923,407417088,66846279680
720575940632376391,914226,1266974720,72758292480
720575940632376416,1041621,1715669120,120419164160
720575940632376591,152700,605122688,73895710720
720575940632376899,4996154,8789617536,418783109120
720575940632376907,1468514,2538467200,147899023360
720575940632377106,452996,1925449856,170777733120
720575940632377375,713506,1414559360,106903470080
720575940632377419,937317,1289122944,72738949120
720575940632377913,2742100,7965229568,838938480640
720575940632377927,664338,1022107904,65175859200
720575940632378695,584528,1853348608,141094993920
720575940632378699,1042779,1991886720,119303690240
720575940632378788,1673138,2301738368,118244239360
720575940632378828,485336,804070528,55328081920
720575940632379071,862750,1509858688,96733788160
720575940632379410,483677,818837888,64383621120
720575940632379467,1571644,2449011712,122915112960
720575940632379690,293859,1003261952,55100067840
720575940632379790,459470,979225344,89065594880
720575940632380178,851240,1788476544,125034362880
720575940632380216,5101428,9613132288,701780295680
720575940632380364,1415862,2351353728,146688552960
720575940632380558,835529,1271236992,87863132160
720575940632380812,368654,578551680,40204748800
720575940632380814,694092,1069611136,72644976640
720575940632381009,373049,713546112,46483496960
720575940632381240,1203090,1814462720,95634688000
720575940632381326,737780,1290853632,96619243520
720575940632381348,495233,832013952,58952130560
720575940632381521,722667,1040621056,61082439680
720575940632381536,2357732,5244184960,487245547520
720575940632381613,551704,956381824,62540072960
720575940632381970,1224204,2901313280,159889592320
720575940632382539,897071,1668227328,118249758720
720575940632382767,377158,894949248,65105131520
720575940632382824,302248,878299520,46188871680
720575940632382994,109890,408136064,30530805760
720575940632383313,761249,1055661696,59019018240
720575940632383789,137686,626131456,51211847680
720575940632383800,616094,959692416,61430190080
720575940632383886,506665,703039616,43030108160
720575940632384056,436375,824160512,52094504960
720575940632384156,889957,1461646464,98818201600
720575940632384313,166299,564025728,50407075840
720575940632384420,268963,597773184,62071111680
720575940632384527,543179,1318938368,88564592640
720575940632384537,157052,319803520,12126781440
720575940632384569,209725,653391744,53756067840
720575940632384737,273045,603033344,47883857920
720575940632384810,404903,613766912,39869122560
720575940632384872,287942,428847616,31691847680
720575940632384910,999675,1572562816,114646384640
720575940632385066,991652,4248728576,392990085120
720575940632385347,333136,477604480,21939998720
720575940632385361,1165468,1660033408,94653839360
720575940632385444,465482,665055232,43452405760
720575940632385943,3809527,6148938624,366419527680
720575940632386131,4801413,7556970624,461216819200
720575940632386346,871532,1294660992,69857740800
720575940632386607,767791,1154564096,74333265920
720575940632386899,170931,372547200,15939276800
720575940632387087,198628,894079104,64707635200
720575940632387228,1219709,2020217600,152441169920
720575940632387353,2872864,4528818432,257842688000
720575940632387484,1304106,2624962176,206024069120
720575940632387602,1011490,1450470656,90232924160
720575940632388138,749305,1989428352,166846443520
720575940632388171,884609,1415722752,91422668800
720575940632388177,1067510,1706438912,97607208960
720575940632388252,514819,1067647104,83011307520
720575940632388370,3848880,6741001472,472376780800
720575940632388675,385766,716621184,50229903360
720575940632388895,554657,850816384,56632832000
720575940632388968,886452,1405820416,87029729280
720575940632389028,2333314,3324153216,153994844160
720575940632389201,407936,723191296,47012894720
720575940632389432,535570,779598464,46669056000
720575940632389480,595230,854813184,54085386240
720575940632389688,529386,1289968384,83266293760
720575940632389857,825033,1167569280,64719738880
720575940632389992,1641127,2674459008,158802421760
720575940632390457,959443,1638134528,97366763520
720575940632390467,677452,886600576,45985433600
720575940632390471,505142,935658752,82578483200
720575940632390591,437880,987387904,81608898560
720575940632390723,449602,577279744,33216768000
720575940632390731,1632661,2507269376,129811128320
720575940632390987,968625,1284140672,65855180800
720575940632391239,320543,498816512,29062297600
720575940632391264,483866,1460888704,106745026560
720575940632391566,593981,798534144,49471764480
720575940632391727,244096,831532672,95582679040
720575940632391736,616191,1237529728,60518389760
720575940632391761,499345,835631104,59557283840
720575940632392249,580378,826485632,48334950400
720575940632392263,518294,874153344,59973058560
720575940632392599,801346,1619933184,106048051200
720575940632392735,651737,1009296512,73062707200
720575940632392785,514032,1003113344,75046256640
720575940632392877,1469086,2604388992,185860730880
720575940632393231,456702,723442304,50949109760
720575940632393258,182311,526112768,23406766080
720575940632393291,726017,1573527168,124294717440
720575940632393356,267154,642964352,66511728640
720575940632393372,704419,1080696448,73190993920
720575940632393529,370885,613229824,46718044160
720575940632393547,455780,604812672,37176330240
720575940632393614,1099928,1679572352,124184627200
720575940632393803,3105955,5202752768,257986928640
720575940632393868,670336,853995264,43942492160
720575940632394026,1174609,1815584256,99492700160
720575940632394059,4347168,6983296896,367559823360
720575940632394380,262624,812690816,88106434560
720575940632394571,629791,935949184,50687232000
720575940632394767,772452,1145759488,68623790080
720575940632394777,1100808,1852570496,102573506560
720575940632394808,323707,597184128,40606054400
720575940632394894,1004204,1387855232,89270824960
720575940632394916,522641,900467712,63561881600
720575940632395233,375075,706204800,60396646400
720575940632395234,433050,783249664,53229690880
720575940632395368,137795,505206016,44853565440
720575940632395420,831043,1355249536,97985382400
720575940632395562,528954,829971328,51543429120
720575940632395662,541627,860120832,61742530560
720575940632395684,401651,765643392,52352849920
720575940632395859,428687,720338304,49894993920
720575940632395918,763392,1064715008,66506127360
720575940632395980,1785539,2131729920,92856483840
720575940632395987,1452981,2471262848,160330680320
720575940632396050,337959,1232552832,149318912000
720575940632396444,547602,1640595456,162137794560
720575940632396611,218143,672726912,28702924800
720575940632396615,3709959,9566621824,689866598400
720575940632396640,1513836,2190867968,113801707520
720575940632396875,266550,751669376,55504005120
720575940632396904,1828410,3038932992,185229086720
720575940632397112,1343184,2448604544,170678159360
720575940632397327,549659,1228495744,124512747520
720575940632397354,2033085,3107841024,179829258240
720575940632397379,552287,995240704,72663879680
720575940632397383,507335,843405568,58834073600
720575940632397393,297938,545492480,40469442560
720575940632397454,346933,579474944,41576796160
720575940632397599,389204,671704192,53944750080
720575940632397891,1305875,2851315712,208531927040
720575940632399119,298691,630107008,49480990720
720575940632399208,1638119,2342514688,90663352320
720575940632399244,276726,481059456,35054049280
720575940632399441,155605,575400064,28579686400
720575940632399524,580898,898022272,61529313280
720575940632399691,3713202,7173419136,533937152000
720575940632399976,897672,1455427072,92989440000
720575940632400409,1370074,2342117504,150033664000
720575940632400609,362819,552780032,41426688000
720575940632400658,1791920,3452690304,179045109760
720575940632400687,462330,698975872,49423964160
720575940632400696,148004,608283392,37054248960
720575940632400707,171074,478534912,42443171840
720575940632400715,434405,776499072,38486896640
720575940632400911,3089224,5841892480,322733987840
720575940632400971,340321,933665536,76062187520
720575940632401233,2427858,3718725376,215360563200
720575940632401433,150424,312885376,13888133120
720575940632401739,521977,969662720,71456296960
720575940632401745,2483063,3974881024,238551961600
720575940632401804,1032930,1904780160,111122862080
